tree: brands_hi1.bin; pos=1795.64, 1.94, -6613.61; angle = -6; size = 0.80
tree: brands_hi1.bin; pos=3752.90, 4.00, -3504.41; angle = -39; size = 0.43
tree: brands_hi1.bin; pos=3797.53, 4.00, -3531.64; angle = 9; size = 0.64
tree: brands_hi1.bin; pos=3743.44, 3.46, -3343.34; angle = -37; size = 0.64
tree: brands_hi1.bin; pos=3920.10, 3.72, -3385.88; angle = 13; size = 0.52
tree: brands_hi1.bin; pos=3894.71, 3.72, -3369.53; angle = -1; size = 0.54
tree: brands_hi1.bin; pos=3878.18, 4.53, -3458.39; angle = -30; size = 0.46
tree: brands_hi1.bin; pos=3832.32, 4.53, -3427.95; angle = 10; size = 0.34
tree: brands_hi1.bin; pos=3876.03, 3.72, -3210.73; angle = 18; size = 0.62
tree: brands_hi1.bin; pos=3893.71, 3.54, -3114.23; angle = -19; size = 1.06
tree: brands_hi1.bin; pos=3885.51, 3.72, -3126.9; angle = 58; size = 0.91
tree: brands_hi1.bin; pos=3868.64, 3.72, -3151.96; angle = 9; size = 0.60
tree: brands_hi1.bin; pos=3949.23, 3.72, -3096.23; angle = -55; size = 0.60
tree: brands_hi1.bin; pos=3915.88, 3.72, -3074.61; angle = 62; size = 0.91
tree: brands_hi1.bin; pos=5492.33, 3.99, -4441.68; angle = -36; size = 0.50
tree: brands_hi1.bin; pos=5450.28, 4.17, -4424.91; angle = 33; size = 0.55
tree: brands_hi1.bin; pos=5358.02, 3.38, -4389.11; angle = -62; size = 0.56
tree: brands_hi1.bin; pos=5274.06, 3.38, -4356.16; angle = 56; size = 0.50
tree: brands_hi1.bin; pos=5264.72, 3.20, -4352.35; angle = -69; size = 0.50
tree: brands_hi1.bin; pos=5393.58, 3.90, -4402.92; angle = 45; size = 0.52
tree: brands_hi1.bin; pos=5097.86, 3.21, -4370.62; angle = 68; size = 0.57
tree: brands_hi1.bin; pos=5071.02, 3.21, -4356.33; angle = 23; size = 0.58
tree: brands_hi1.bin; pos=5499.45, 3.94, -4551.97; angle = -17; size = 0.63
tree: brands_hi1.bin; pos=5466.75, 3.78, -4538.51; angle = 68; size = 0.62
tree: brands_hi1.bin; pos=5469.94, 3.97, -4561.29; angle = 27; size = 0.53
tree: brands_hi1.bin; pos=5461.70, 3.78, -4570.0; angle = 77; size = 0.64
tree: brands_hi1.bin; pos=5449.93, 3.97, -4566.42; angle = -45; size = 0.64
tree: brands_hi1.bin; pos=5435.09, 3.97, -4519.65; angle = -48; size = 0.65
tree: brands_hi1.bin; pos=5420.75, 3.97, -4514.45; angle = 74; size = 0.57
tree: brands_hi1.bin; pos=5405.91, 3.88, -4509.06; angle = -10; size = 0.54
tree: brands_hi1.bin; pos=2416.05, -1.37, -2938.11; angle = 36; size = 0.93
tree: brands_hi1.bin; pos=2543.28, -1.48, -3018.32; angle = -6; size = 1.01
tree: brands_hi1.bin; pos=2479.67, -1.31, -2978.21; angle = -55; size = 1.02
tree: brands_hi1.bin; pos=3166.21, 2.76, -3357.2; angle = -3; size = 0.65
tree: brands_hi1.bin; pos=3185.46, 2.38, -3321.17; angle = -70; size = 0.57
tree: brands_hi1.bin; pos=1139.73, 3.90, -4298.97; angle = -17; size = 0.49
tree: brands_hi1.bin; pos=1139.74, 3.90, -4311.28; angle = 65; size = 0.46
tree: brands_hi1.bin; pos=1139.36, 3.30, -4241.79; angle = -10; size = 0.48
tree: brands_hi1.bin; pos=1124.88, 3.90, -4239.91; angle = -14; size = 0.53
tree: brands_hi1.bin; pos=1124.87, 3.90, -4234.45; angle = 54; size = 0.46
tree: brands_hi1.bin; pos=1151.68, 3.32, -4338.37; angle = 45; size = 0.55
tree: brands_hi1.bin; pos=1332.38, 2.98, -4324.5; angle = 51; size = 0.54
tree: brands_hi1.bin; pos=1332.43, 2.98, -4305.2; angle = -4; size = 0.52
tree: brands_hi1.bin; pos=1347.30, 2.80, -4253.79; angle = -34; size = 0.49
tree: brands_hi1.bin; pos=1234.22, 3.90, -4338.63; angle = -13; size = 0.51
tree: brands_hi1.bin; pos=1253.56, 3.90, -4338.63; angle = -26; size = 0.46
tree: brands_hi1.bin; pos=2932.34, 3.28, -3430.43; angle = -66; size = 1.07
tree: brands_hi1.bin; pos=1219.38, 3.90, -4635.79; angle = 73; size = 0.54
tree: brands_hi1.bin; pos=1219.38, 3.90, -4642.02; angle = 24; size = 0.51
tree: brands_hi1.bin; pos=1140.19, 3.90, -4584.92; angle = -18; size = 0.47
tree: brands_hi1.bin; pos=1124.88, 3.90, -4588.2; angle = 46; size = 0.45
tree: brands_hi1.bin; pos=1234.23, 3.90, -4603.25; angle = 17; size = 0.54
tree: brands_hi1.bin; pos=1259.81, 3.90, -4603.25; angle = -13; size = 0.49
tree: brands_hi1.bin; pos=1247.30, 3.90, -4603.25; angle = 79; size = 0.54
tree: brands_hi1.bin; pos=1241.65, 3.90, -4603.25; angle = 64; size = 0.48
tree: brands_hi1.bin; pos=1259.81, 3.90, -4588.39; angle = -66; size = 0.51
tree: brands_hi1.bin; pos=1253.57, 3.90, -4588.39; angle = -37; size = 0.47
tree: brands_hi1.bin; pos=1174.22, 3.90, -4588.39; angle = -51; size = 0.53
tree: brands_hi1.bin; pos=1153.42, 3.90, -4588.39; angle = 49; size = 0.54
tree: brands_hi1.bin; pos=1167.99, 3.90, -4588.39; angle = 74; size = 0.51
tree: brands_hi1.bin; pos=1234.26, 3.90, -4577.05; angle = -35; size = 0.48
tree: brands_hi1.bin; pos=1139.74, 3.90, -4529.36; angle = 34; size = 0.53
tree: brands_hi1.bin; pos=1124.96, 3.90, -4536.74; angle = -74; size = 0.53
tree: brands_hi1.bin; pos=1139.73, 3.90, -4466.04; angle = 70; size = 0.52
tree: brands_hi1.bin; pos=1139.74, 3.90, -4440.47; angle = 32; size = 0.49
tree: brands_hi1.bin; pos=1139.74, 3.90, -4446.7; angle = 4; size = 0.53
tree: brands_hi1.bin; pos=1124.86, 3.90, -4440.46; angle = -71; size = 0.53
tree: brands_hi1.bin; pos=1124.87, 3.90, -4458.61; angle = -61; size = 0.48
tree: brands_hi1.bin; pos=1124.87, 3.90, -4446.7; angle = -9; size = 0.45
tree: brands_hi1.bin; pos=1124.29, 3.90, -4376.25; angle = 61; size = 0.48
tree: brands_hi1.bin; pos=2923.89, -1.55, -3256.92; angle = 1; size = 0.90
tree: brands_hi1.bin; pos=1148.40, 3.90, -4802.13; angle = -48; size = 0.47
tree: brands_hi1.bin; pos=1130.47, 3.90, -4749.32; angle = 7; size = 0.47
tree: brands_hi1.bin; pos=1161.55, 3.90, -4817.75; angle = 27; size = 0.52
tree: brands_hi1.bin; pos=1156.07, 3.90, -4817.76; angle = -2; size = 0.49
tree: brands_hi1.bin; pos=1162.05, 3.90, -4802.89; angle = -79; size = 0.46
tree: brands_hi1.bin; pos=1234.30, 3.90, -4802.88; angle = 78; size = 0.51
tree: brands_hi1.bin; pos=1259.80, 3.90, -4802.89; angle = -19; size = 0.51
tree: brands_hi1.bin; pos=1234.25, 3.90, -4795.43; angle = 12; size = 0.47
tree: brands_hi1.bin; pos=1219.39, 3.90, -4789.11; angle = 3; size = 0.54
tree: brands_hi1.bin; pos=1234.24, 3.90, -4732.11; angle = 32; size = 0.51
tree: brands_hi1.bin; pos=1234.25, 3.90, -4706.54; angle = -62; size = 0.45
tree: brands_hi1.bin; pos=1234.25, 3.90, -4724.68; angle = 58; size = 0.53
tree: brands_hi1.bin; pos=1219.38, 3.90, -4732.11; angle = -22; size = 0.53
tree: brands_hi1.bin; pos=1219.39, 3.90, -4718.53; angle = -62; size = 0.50
tree: brands_hi1.bin; pos=-656.41, 24.91, -8561.21; angle = -0; size = 1.06
tree: brands_hi1.bin; pos=-636.35, 26.24, -8563.41; angle = -11; size = 0.96
tree: brands_hi1.bin; pos=-550.49, 30.95, -8572.24; angle = -67; size = 0.95
tree: brands_hi1.bin; pos=-504.31, 31.44, -8580.31; angle = -40; size = 1.04
tree: brands_hi1.bin; pos=-492.53, 31.44, -8583.67; angle = 49; size = 0.90
tree: brands_hi1.bin; pos=-683.88, 21.48, -8631.74; angle = 37; size = 0.56
tree: brands_hi1.bin; pos=-683.63, 21.04, -8643.98; angle = -6; size = 0.61
tree: brands_hi1.bin; pos=-645.39, 21.75, -8633.42; angle = 68; size = 0.63
tree: brands_hi1.bin; pos=-643.40, 21.53, -8620.66; angle = -33; size = 0.65
tree: brands_hi1.bin; pos=-645.88, 21.33, -8640.1; angle = -16; size = 0.67
tree: brands_hi1.bin; pos=-689.92, 14.78, -8630.49; angle = 66; size = 0.68
tree: brands_hi1.bin; pos=3811.97, -1.66, -2961.74; angle = 0; size = 1.00
tree: brands_hi1.bin; pos=4234.88, 3.08, -3241.22; angle = 0; size = 1.00
tree: brands_hi1.bin; pos=3932.13, 3.70, -3476.62; angle = -22; size = 0.40
tree: brands_hi1.bin; pos=4027.12, 2.59, -3101.9; angle = 0; size = 1.00
tree: brands_hi1.bin; pos=4057.34, 2.15, -3122.46; angle = 0; size = 1.00
tree: brands_hi1.bin; pos=4117.77, 2.69, -3163.59; angle = 0; size = 1.00
tree: brands_hi1.bin; pos=3872.42, 3.70, -3434.46; angle = -13; size = 0.36
tree: brands_hi1.bin; pos=3825.83, 3.43, -3407.52; angle = 13; size = 0.31
tree: brands_hi1.bin; pos=3842.57, 3.62, -3413.38; angle = -7; size = 0.38
tree: brands_hi1.bin; pos=3917.43, -1.84, -3028.17; angle = 0; size = 1.00
tree: brands_hi1.bin; pos=4511.33, 3.35, -3428.39; angle = 0; size = 1.00
tree: brands_hi1.bin; pos=3767.81, 4.05, -3507.9; angle = 0; size = 0.45
tree: brands_hi1.bin; pos=5871.05, 1.58, -6065.44; angle = 0; size = 0.63
tree: brands_hi1.bin; pos=5863.57, 1.53, -6061.15; angle = 0; size = 0.63
tree: brands_hi1.bin; pos=5872.93, 1.62, -6072.99; angle = 0; size = 0.63
tree: brands_hi1.bin; pos=5852.19, 5.07, -6050.4; angle = 0; size = 0.63
tree: brands_hi1.bin; pos=5882.15, 2.57, -6076.62; angle = 0; size = 0.63
tree: brands_hi1.bin; pos=5891.61, 2.60, -6076.61; angle = 0; size = 0.63
tree: brands_hi1.bin; pos=5742.08, 2.60, -5955.28; angle = 0; size = 0.63
tree: brands_hi1.bin; pos=5716.20, 2.60, -5961.4; angle = 0; size = 0.63
tree: brands_hi1.bin; pos=5870.75, 2.26, -6102.06; angle = 0; size = 0.63
tree: brands_hi1.bin; pos=6142.97, 0.77, -5996.26; angle = 0; size = 0.63
tree: brands_hi1.bin; pos=5794.15, 2.60, -5942.93; angle = 0; size = 0.63
tree: brands_hi1.bin; pos=5789.10, 2.60, -5978.42; angle = 0; size = 0.63
tree: brands_hi1.bin; pos=5876.76, 2.23, -5902.1; angle = 0; size = 0.63
tree: brands_hi1.bin; pos=5891.78, 2.20, -5903.64; angle = 0; size = 0.63
tree: brands_hi1.bin; pos=5898.51, 2.23, -5907.55; angle = 0; size = 0.63
tree: brands_hi1.bin; pos=5795.34, -3.16, -5891.45; angle = 0; size = 0.63
tree: brands_hi1.bin; pos=5784.49, -3.05, -5880.96; angle = 0; size = 0.63
tree: brands_hi1.bin; pos=5809.13, -3.05, -5883.78; angle = 0; size = 0.63
tree: brands_hi1.bin; pos=5767.26, 2.60, -5901.28; angle = 0; size = 0.63
tree: brands_hi1.bin; pos=6212.28, 2.05, -5948.5; angle = 0; size = 0.63
tree: brands_hi1.bin; pos=6213.43, 2.05, -6052.38; angle = 0; size = 0.63
tree: brands_hi1.bin; pos=6213.24, 2.05, -6040.76; angle = 0; size = 0.63
tree: brands_hi1.bin; pos=6221.86, 2.81, -6053.13; angle = 0; size = 0.63
tree: brands_hi1.bin; pos=6272.55, 2.26, -5934.13; angle = 0; size = 0.63
tree: brands_hi1.bin; pos=6263.76, 2.35, -5929.47; angle = 0; size = 0.63
tree: brands_hi1.bin; pos=6280.23, 2.31, -5996.55; angle = 0; size = 0.63
tree: brands_hi1.bin; pos=6347.60, 2.35, -6053.29; angle = 0; size = 0.63
tree: brands_hi1.bin; pos=6314.05, 2.35, -6053.07; angle = 0; size = 0.63
tree: brands_hi1.bin; pos=6280.51, 2.31, -6052.84; angle = 0; size = 0.63
tree: brands_hi1.bin; pos=6263.74, 2.10, -6052.72; angle = 0; size = 0.63
tree: brands_hi1.bin; pos=6230.20, 2.29, -6052.5; angle = 0; size = 0.63
tree: brands_hi1.bin; pos=6239.08, 2.66, -6053.13; angle = 0; size = 0.63
tree: brands_hi1.bin; pos=6236.98, -3.00, -6067.33; angle = 0; size = 0.63
tree: brands_hi1.bin; pos=6304.39, 4.41, -4875.27; angle = 0; size = 0.72
tree: brands_hi1.bin; pos=6338.80, 4.85, -4887.05; angle = 0; size = 0.72
tree: brands_hi1.bin; pos=6442.39, 4.85, -4923.07; angle = 0; size = 0.72
tree: brands_hi1.bin; pos=4804.04, 3.86, -3566.0; angle = -19; size = 0.38
tree: brands_hi1.bin; pos=4678.65, 3.59, -3481.66; angle = -30; size = 0.34
tree: brands_hi1.bin; pos=1299.59, 2.53, -5464.01; angle = -11; size = 0.34
tree: brands_hi1.bin; pos=1296.08, 2.53, -5454.08; angle = 12; size = 0.32
tree: brands_hi1.bin; pos=1293.00, 2.53, -5445.71; angle = -6; size = 0.35
tree: brands_hi1.bin; pos=-31.32, 4.39, -6027.32; angle = 30; size = 0.70
tree: brands_hi1.bin; pos=42.41, 8.23, -6189.04; angle = -3; size = 0.82
tree: brands_hi1.bin; pos=20.36, 3.69, -5956.38; angle = 16; size = 0.58
tree: brands_hi1.bin; pos=257.16, 3.28, -5867.93; angle = 1; size = 1.10
tree: brands_hi1.bin; pos=108.54, 3.65, -5910.39; angle = -8; size = 0.56
tree: brands_hi1.bin; pos=1180.07, 3.43, -5658.67; angle = -12; size = 0.39
tree: brands_hi1.bin; pos=1170.83, 3.43, -5650.05; angle = 6; size = 0.38
tree: brands_hi1.bin; pos=1175.54, 3.43, -5646.94; angle = 0; size = 0.37
tree: brands_hi1.bin; pos=1190.25, 3.24, -5600.83; angle = -9; size = 0.33
tree: brands_hi1.bin; pos=1175.36, 3.43, -5652.9; angle = -22; size = 0.33
tree: brands_hi1.bin; pos=1040.30, 4.45, -5629.03; angle = -8; size = 0.38
tree: brands_hi1.bin; pos=1054.77, 4.11, -5679.67; angle = -1; size = 0.34
tree: brands_hi1.bin; pos=1069.91, 3.81, -5683.52; angle = 38; size = 0.33
tree: brands_hi1.bin; pos=1057.34, 3.91, -5685.57; angle = 2; size = 0.34
tree: brands_hi1.bin; pos=1073.58, 5.95, -5671.92; angle = 20; size = 0.34
tree: brands_hi1.bin; pos=1100.99, 3.80, -5682.1; angle = 30; size = 0.38
tree: brands_hi1.bin; pos=1122.74, 3.59, -5680.1; angle = 1; size = 0.34
tree: brands_hi1.bin; pos=1158.00, 3.24, -5522.99; angle = -3; size = 0.33
tree: brands_hi1.bin; pos=1153.71, 3.37, -5664.78; angle = -21; size = 0.37
tree: brands_hi1.bin; pos=1138.45, 3.43, -5660.31; angle = -31; size = 0.38
tree: brands_hi1.bin; pos=1128.19, 3.43, -5664.35; angle = -0; size = 0.39
tree: brands_hi1.bin; pos=1122.95, 3.43, -5666.04; angle = 22; size = 0.35
tree: brands_hi1.bin; pos=1102.80, 3.39, -5662.92; angle = 31; size = 0.34
tree: brands_hi1.bin; pos=1332.67, 2.53, -5563.05; angle = 38; size = 0.39
tree: brands_hi1.bin; pos=1328.99, 2.53, -5551.9; angle = 14; size = 0.35
tree: brands_hi1.bin; pos=1339.87, 2.53, -5584.85; angle = -36; size = 0.33
tree: brands_hi1.bin; pos=1199.90, 3.24, -5656.66; angle = 18; size = 0.34
tree: brands_hi1.bin; pos=1183.40, 3.24, -5583.94; angle = 20; size = 0.35
tree: brands_hi1.bin; pos=249.60, 25.84, -9972.0; angle = 32; size = 0.22
tree: Oak_White_Hero_Field_2.bin; pos=2664.53, 25.05, -2803.6; angle = 98; size = 0.59
tree: Oak_White_Hero_Field_2.bin; pos=2671.50, 25.05, -2808.31; angle = 98; size = 0.68
tree: Oak_White_Hero_Field_2.bin; pos=2678.47, 25.05, -2813.02; angle = 98; size = 0.82
tree: Oak_White_Hero_Field_2.bin; pos=2685.44, 25.05, -2817.73; angle = 98; size = 0.85
tree: Oak_White_Hero_Field_2.bin; pos=2692.41, 25.05, -2822.44; angle = 98; size = 0.67
tree: Oak_White_Hero_Field_2.bin; pos=2699.38, 25.05, -2827.15; angle = 98; size = 0.83
tree: Oak_White_Hero_Field_2.bin; pos=2706.35, 25.05, -2831.86; angle = 98; size = 0.61
tree: Oak_White_Hero_Field_2.bin; pos=2713.32, 25.05, -2836.57; angle = 98; size = 0.87
tree: Oak_White_Hero_Field_2.bin; pos=2720.29, 25.05, -2841.28; angle = 98; size = 0.84
tree: Oak_White_Hero_Field_2.bin; pos=2727.25, 25.05, -2845.99; angle = 98; size = 0.82
tree: Oak_White_Hero_Field_2.bin; pos=2734.22, 25.05, -2850.7; angle = 98; size = 0.58
tree: Oak_White_Hero_Field_2.bin; pos=2741.19, 25.05, -2855.41; angle = 98; size = 0.87
tree: Oak_White_Hero_Field_2.bin; pos=2748.16, 25.05, -2860.12; angle = 98; size = 0.90
tree: Birch_River_Desktop_9_Forest.bin; pos=5825.38, 22.31, -4647.0; angle = 0; size = 0.23
tree: Birch_River_Desktop_9B_Forest.bin; pos=1097.71, 25.80, -4638.01; angle = -156; size = 0.34
tree: Birch_River_Desktop_9B_Forest.bin; pos=5830.84, 22.54, -4648.09; angle = 173; size = 0.23
tree: brands_hi1.bin; pos=328.16, 5.08, -6010.07; angle = -6; size = 0.80
tree: brands_hi2.bin; pos=181.24, 8.41, -5931.27; angle = -17; size = 0.71
tree: Birch_River_Desktop_7_Forest.bin; pos=222.81, 7.61, -5907.24; angle = 101; size = 1.71
tree: brands_hi1.bin; pos=236.92, 7.46, -5908.3; angle = 85; size = 0.69
tree: brands_hi1.bin; pos=266.26, 7.04, -5925.59; angle = 75; size = 0.80
tree: brands_hi2.bin; pos=250.79, 7.71, -5924.53; angle = 84; size = 0.70
tree: brands_hi2.bin; pos=94.73, 6.26, -5946.82; angle = 92; size = 0.85
tree: brands_hi2.bin; pos=228.77, 7.53, -5953.51; angle = 81; size = 1.18
tree: brands_hi1.bin; pos=306.56, 5.07, -5986.69; angle = 98; size = 0.77
tree: brands_hi1.bin; pos=257.32, 6.72, -5952.33; angle = 58; size = 0.82
tree: Birch_River_Desktop_7_Forest.bin; pos=277.03, 6.70, -5926.14; angle = 46; size = 1.67
tree: brands_hi1.bin; pos=288.87, 6.97, -5918.34; angle = 44; size = 0.64
tree: brands_hi1.bin; pos=322.16, 7.32, -5913.23; angle = 28; size = 0.76
tree: brands_hi2.bin; pos=309.15, 6.94, -5922.15; angle = 75; size = 0.51
tree: brands_hi2.bin; pos=281.35, 6.63, -5976.46; angle = 34; size = 0.52
tree: brands_hi2.bin; pos=309.62, 7.23, -5958.71; angle = 49; size = 0.71
tree: brands_hi1.bin; pos=355.20, 6.91, -5921.75; angle = 51; size = 0.76
tree: brands_hi1.bin; pos=331.61, 7.44, -5940.17; angle = 21; size = 0.62
tree: brands_hi2.bin; pos=382.21, 4.51, -5928.43; angle = 193; size = 0.59
tree: brands_hi1.bin; pos=356.51, 6.04, -5980.74; angle = 212; size = 0.58
tree: brands_hi1.bin; pos=369.96, 5.68, -5954.67; angle = 212; size = 0.65
tree: Birch_River_Desktop_7_Forest.bin; pos=370.77, 4.78, -5905.59; angle = 304; size = 0.75
tree: brands_hi1.bin; pos=360.96, 5.36, -5895.32; angle = 295; size = 0.74
tree: brands_hi2.bin; pos=360.81, 4.56, -5874.63; angle = 286; size = 0.82
tree: brands_hi1.bin; pos=322.04, 4.39, -5867.6; angle = 175; size = 0.56
tree: ScotsPine.bin; pos=308.03, 5.95, -5891.89; angle = 23; size = 0.83
tree: ScotsPine.bin; pos=278.54, 6.24, -5901.08; angle = 10; size = 0.63
tree: AlaskaCedar1.bin; pos=294.47, 6.26, -5898.67; angle = 23; size = 0.72
tree: AlaskaCedar1.bin; pos=248.23, 6.20, -5893.94; angle = -32; size = 0.66
tree: brands_hi1.bin; pos=147.80, 13.62, -6178.53; angle = 20; size = 0.80
tree: brands_hi2.bin; pos=51.76, 5.15, -6041.35; angle = 9; size = 0.71
tree: Birch_River_Desktop_7_Forest.bin; pos=87.42, 9.56, -6048.6; angle = 36; size = 2.27
tree: brands_hi1.bin; pos=46.84, 5.64, -5993.23; angle = 20; size = 0.69
tree: brands_hi1.bin; pos=129.74, 12.76, -6073.24; angle = 102; size = 0.80
tree: brands_hi2.bin; pos=116.48, 11.90, -6065.33; angle = 110; size = 0.70
tree: brands_hi2.bin; pos=70.53, 8.04, -6061.81; angle = 119; size = 0.85
tree: brands_hi2.bin; pos=83.14, 9.38, -6082.99; angle = 108; size = 0.87
tree: brands_hi1.bin; pos=135.19, 14.18, -6107.62; angle = 125; size = 0.77
tree: brands_hi1.bin; pos=108.96, 10.87, -6093.67; angle = 85; size = 0.82
tree: Birch_River_Desktop_7_Forest.bin; pos=190.40, 13.47, -6044.61; angle = 105; size = 1.81
tree: brands_hi1.bin; pos=153.87, 13.03, -6077.65; angle = 70; size = 0.64
tree: brands_hi1.bin; pos=185.66, 12.55, -6088.38; angle = 55; size = 0.76
tree: brands_hi2.bin; pos=89.02, 7.92, -5973.18; angle = 101; size = 0.51
tree: brands_hi2.bin; pos=130.49, 13.26, -6115.43; angle = 61; size = 0.52
tree: brands_hi2.bin; pos=71.42, 8.06, -6006.96; angle = 76; size = 0.71
tree: brands_hi1.bin; pos=210.30, 12.50, -6109.92; angle = 77; size = 0.76
tree: brands_hi1.bin; pos=100.93, 9.35, -5998.77; angle = 48; size = 0.62
tree: brands_hi2.bin; pos=233.27, 11.84, -6130.71; angle = 219; size = 0.59
tree: brands_hi1.bin; pos=187.13, 12.18, -6164.88; angle = 239; size = 0.58
tree: brands_hi1.bin; pos=210.01, 11.49, -6147.63; angle = 239; size = 0.65
tree: Birch_River_Desktop_7_Forest.bin; pos=232.16, 12.91, -6103.48; angle = 330; size = 0.75
tree: brands_hi1.bin; pos=227.80, 12.52, -6089.54; angle = 322; size = 0.74
tree: brands_hi2.bin; pos=237.33, 12.07, -6071.44; angle = 313; size = 0.82
tree: brands_hi1.bin; pos=230.13, 12.70, -6041.43; angle = 202; size = 0.89
tree: ScotsPine.bin; pos=182.58, 12.56, -6063.4; angle = 49; size = 0.83
tree: ScotsPine.bin; pos=169.43, 12.77, -6082.78; angle = 36; size = 1.18
tree: AlaskaCedar1.bin; pos=167.04, 12.51, -6063.42; angle = 50; size = 1.18
tree: AlaskaCedar1.bin; pos=38.56, 5.51, -5976.51; angle = -97; size = 0.66
tree: brands_hi1.bin; pos=56.88, 3.28, -6213.2; angle = -29; size = 1.10
tree: brands_hi1.bin; pos=70.54, 17.38, -6300.67; angle = 44; size = 0.80
tree: brands_hi2.bin; pos=54.00, 20.53, -6310.62; angle = 52; size = 0.70
tree: brands_hi2.bin; pos=65.71, 17.86, -6336.14; angle = 49; size = 1.18
tree: brands_hi1.bin; pos=77.22, 17.51, -6329.19; angle = 26; size = 0.82
tree: Birch_River_Desktop_7_Forest.bin; pos=79.54, 15.23, -6295.64; angle = 15; size = 1.67
tree: brands_hi1.bin; pos=85.39, 12.67, -6282.83; angle = 12; size = 0.64
tree: brands_hi1.bin; pos=106.82, 8.10, -6263.42; angle = -3; size = 0.76
tree: brands_hi2.bin; pos=102.59, 8.70, -6276.22; angle = 43; size = 0.51
tree: brands_hi2.bin; pos=107.92, 13.14, -6337.41; angle = 3; size = 0.52
tree: brands_hi2.bin; pos=122.39, 9.70, -6307.15; angle = 17; size = 0.71
tree: ScotsPine.bin; pos=86.50, 8.35, -6251.13; angle = -8; size = 0.83
tree: ScotsPine.bin; pos=67.32, 14.15, -6272.51; angle = -21; size = 0.63
tree: AlaskaCedar1.bin; pos=78.88, 10.60, -6263.82; angle = -8; size = 0.72
tree: Birch_River_Desktop_9B_Forest.bin; pos=-46.84, 5.00, -5788.95; angle = 11; size = 1.06
tree: Birch_River_Desktop_9B_Forest.bin; pos=2497.80, 3.06, -8013.08; angle = -36; size = 0.63
tree: ScotsPine.bin; pos=2442.51, 3.62, -8010.97; angle = 149; size = 0.75
tree: Birch_River_Desktop_9B_Forest.bin; pos=2061.39, 0.33, -7378.99; angle = 0; size = 0.59
tree: Birch_River_Desktop_9B_Forest.bin; pos=1925.31, 0.58, -7192.26; angle = 114; size = 0.42
tree: Birch_River_Desktop_9B_Forest.bin; pos=1825.17, 1.77, -7084.19; angle = 131; size = 0.41
tree: ScotsPine.bin; pos=1818.44, 2.54, -7076.42; angle = 55; size = 0.53
tree: ScotsPine.bin; pos=1820.16, 2.06, -7080.16; angle = -0; size = 0.41
tree: AlaskaCedar1.bin; pos=1782.99, 1.51, -6981.02; angle = 12; size = 0.45
tree: Birch_River_Desktop_8_Forest.bin; pos=1776.78, -1.19, -6981.52; angle = 33; size = 0.79
tree: brands_hi1.bin; pos=2867.22, 2.74, -8852.58; angle = -106; size = 0.68
tree: brands_hi2.bin; pos=1910.95, 7.75, -3605.32; angle = -127; size = 1.00
tree: brands_hi2.bin; pos=1903.55, 7.50, -3615.7; angle = 149; size = 1.00
tree: brands_hi2.bin; pos=1900.42, 7.86, -3596.49; angle = 77; size = 1.00
tree: Oak_White_Hero_Field_2.bin; pos=1925.61, 7.60, -3612.48; angle = 148; size = 1.00
tree: brands_hi2.bin; pos=1895.92, 8.29, -3565.28; angle = -72; size = 1.00
tree: brands_hi2.bin; pos=1883.17, 7.92, -3565.12; angle = 205; size = 1.00
tree: brands_hi2.bin; pos=1897.10, 7.76, -3551.03; angle = 133; size = 1.00
tree: Oak_White_Hero_Field_2.bin; pos=1895.32, 8.05, -3582.48; angle = 203; size = 1.00
tree: brands_hi2.bin; pos=1934.97, 8.18, -3588.45; angle = 27; size = 1.09
tree: brands_hi2.bin; pos=1936.37, 8.35, -3575.11; angle = 304; size = 1.09
tree: brands_hi2.bin; pos=1948.93, 7.72, -3592.76; angle = 232; size = 1.09
tree: Oak_White_Hero_Field_2.bin; pos=1914.48, 8.23, -3585.5; angle = 303; size = 1.09
tree: brands_hi2.bin; pos=1927.19, 8.78, -3548.95; angle = 27; size = 1.09
tree: brands_hi2.bin; pos=1929.70, 8.58, -3535.26; angle = 304; size = 1.09
tree: brands_hi2.bin; pos=1942.40, 8.41, -3552.99; angle = 232; size = 1.09
tree: Oak_White_Hero_Field_2.bin; pos=1909.00, 8.12, -3544.94; angle = 303; size = 1.09
tree: brands_hi2.bin; pos=1962.52, 7.47, -3582.47; angle = 82; size = 1.09
tree: brands_hi2.bin; pos=1975.14, 7.16, -3576.84; angle = 360; size = 1.09
tree: brands_hi2.bin; pos=1967.34, 7.13, -3595.87; angle = 288; size = 1.09
tree: Oak_White_Hero_Field_2.bin; pos=1954.02, 7.96, -3564.04; angle = 358; size = 1.09
tree: brands_hi2.bin; pos=724.48, 16.07, -9901.32; angle = -78; size = 0.26
tree: Birch_River_Desktop_8_Forest.bin; pos=1418.10, 2.49, -6581.22; angle = 30; size = 1.00
tree: Birch_River_Desktop_8_Forest.bin; pos=1422.48, 2.49, -6587.54; angle = 30; size = 1.00
tree: Birch_River_Desktop_8_Forest.bin; pos=1332.89, 2.49, -6468.8; angle = 30; size = 1.00
tree: Birch_River_Desktop_8_Forest.bin; pos=1320.12, 2.49, -6453.53; angle = 30; size = 1.00
tree: Birch_River_Desktop_8_Forest.bin; pos=1308.55, 2.49, -6437.9; angle = 30; size = 1.00
tree: Birch_River_Desktop_8_Forest.bin; pos=1302.34, 2.49, -6429.78; angle = 30; size = 0.77
